run_name,model,variant,pattern,target_pattern,rate,seed,result_path,mae_mean,rmse_mean,mae_T,mae_RH,mae_wspd,mae_P,mae_q,rmse_T,rmse_RH,rmse_wspd,rmse_P,rmse_q,best_epoch
ecbit_full_long_r20_s42,ecbit,full,long,,0.2,42,experiments/results/metrics/round2_gated/ecbit_full_long_r20_s42/result.json,0.26886725425720215,0.3848075270652771,0.17018765211105347,0.451545774936676,0.4309932589530945,0.06856699287891388,0.2230425924062729,0.2280207723379135,0.5977336764335632,0.6792777180671692,0.09502090513706207,0.32398465275764465,46
ecbit_full_long_r20_s43,ecbit,full,long,,0.2,43,experiments/results/metrics/round2_gated/ecbit_full_long_r20_s43/result.json,0.26666778326034546,0.38172706961631775,0.16908472776412964,0.45112019777297974,0.42962363362312317,0.061991482973098755,0.22151882946491241,0.22806966304779053,0.5951664447784424,0.6769856810569763,0.08564089238643646,0.32277265191078186,45
ecbit_full_long_r20_s44,ecbit,full,long,,0.2,44,experiments/results/metrics/round2_gated/ecbit_full_long_r20_s44/result.json,0.26914674043655396,0.38345831632614136,0.16889604926109314,0.4546672999858856,0.4307405948638916,0.06654131412506104,0.22488851845264435,0.224812850356102,0.5969428420066833,0.6748623847961426,0.092546246945858,0.32812726497650146,46
ecbit_full_long_r40_s42,ecbit,full,long,,0.4,42,experiments/results/metrics/round2_gated/ecbit_full_long_r40_s42/result.json,0.2664209008216858,0.381771981716156,0.16499289870262146,0.4508863687515259,0.4363153576850891,0.060664188116788864,0.21924564242362976,0.22141771018505096,0.596167266368866,0.6890233159065247,0.0808965414762497,0.32135510444641113,45
ecbit_full_long_r40_s43,ecbit,full,long,,0.4,43,experiments/results/metrics/round2_gated/ecbit_full_long_r40_s43/result.json,0.2655127942562103,0.38097256422042847,0.16583803296089172,0.4491264522075653,0.4340783953666687,0.05845332145690918,0.2200678586959839,0.2234618216753006,0.5952203869819641,0.6868082284927368,0.07895484566688538,0.3204176723957062,44
ecbit_full_long_r40_s44,ecbit,full,long,,0.4,44,experiments/results/metrics/round2_gated/ecbit_full_long_r40_s44/result.json,0.2659604549407959,0.3789024353027344,0.16471953690052032,0.45260316133499146,0.4319956600666046,0.06020854786038399,0.22027532756328583,0.22125110030174255,0.5956592559814453,0.6747373938560486,0.08114644885063171,0.3217180073261261,44
ecbit_full_long_r60_s42,ecbit,full,long,,0.6,42,experiments/results/metrics/round2_gated/ecbit_full_long_r60_s42/result.json,0.2641140818595886,0.3801088035106659,0.1618422120809555,0.45145106315612793,0.4311235547065735,0.056617721915245056,0.21953582763671875,0.21863509714603424,0.5987531542778015,0.6848968863487244,0.07584154605865479,0.3224174380302429,48
ecbit_full_long_r60_s43,ecbit,full,long,,0.6,43,experiments/results/metrics/round2_gated/ecbit_full_long_r60_s43/result.json,0.2635510265827179,0.3795655071735382,0.16238395869731903,0.4513585865497589,0.4310186803340912,0.05517478287220001,0.21781906485557556,0.21922743320465088,0.5979223847389221,0.6853815913200378,0.07458719611167908,0.32070890069007874,44
ecbit_full_long_r60_s44,ecbit,full,long,,0.6,44,experiments/results/metrics/round2_gated/ecbit_full_long_r60_s44/result.json,0.26203063130378723,0.3769529163837433,0.1593150794506073,0.4515535235404968,0.4264152944087982,0.05538183078169823,0.21748748421669006,0.21535564959049225,0.5972052812576294,0.6780624985694885,0.07477676123380661,0.3193644881248474,49
ecbit_full_medium_r20_s42,ecbit,full,medium,,0.2,42,experiments/results/metrics/round2_gated/ecbit_full_medium_r20_s42/result.json,0.2593902349472046,0.37045350670814514,0.16115207970142365,0.4399887025356293,0.42769289016723633,0.05223556235432625,0.21588186919689178,0.21526099741458893,0.5819203853607178,0.6711753606796265,0.068793386220932,0.31511735916137695,45
ecbit_full_medium_r20_s43,ecbit,full,medium,,0.2,43,experiments/results/metrics/round2_gated/ecbit_full_medium_r20_s43/result.json,0.25838178396224976,0.3687962591648102,0.16067032516002655,0.4384942948818207,0.4230292737483978,0.052561476826667786,0.21715351939201355,0.214921772480011,0.5816758871078491,0.6642715334892273,0.06792660802602768,0.3151853084564209,48
ecbit_full_medium_r20_s44,ecbit,full,medium,,0.2,44,experiments/results/metrics/round2_gated/ecbit_full_medium_r20_s44/result.json,0.2580980658531189,0.36999988555908203,0.1597256064414978,0.43659767508506775,0.4246137738227844,0.053478214889764786,0.21607500314712524,0.21452447772026062,0.577229917049408,0.6751209497451782,0.06900060921907425,0.3141235113143921,49
ecbit_full_medium_r40_s42,ecbit,full,medium,,0.4,42,experiments/results/metrics/round2_gated/ecbit_full_medium_r40_s42/result.json,0.25849103927612305,0.3700368106365204,0.16016611456871033,0.4362104833126068,0.4244900345802307,0.053444113582372665,0.2181444615125656,0.2146570235490799,0.5796765089035034,0.6685782074928284,0.06926925480365753,0.31800299882888794,45
ecbit_full_medium_r40_s44,ecbit,full,medium,,0.4,44,experiments/results/metrics/round2_gated/ecbit_full_medium_r40_s44/result.json,0.25723743438720703,0.3694689869880676,0.158103346824646,0.43578216433525085,0.42557770013809204,0.05060286447405815,0.21612095832824707,0.21247625350952148,0.5777556896209717,0.6757294535636902,0.06584018468856812,0.31554311513900757,49
