run_name,model,variant,pattern,target_pattern,rate,seed,result_path,mae_mean,rmse_mean,mae_T,mae_RH,mae_wspd,mae_P,mae_q,rmse_T,rmse_RH,rmse_wspd,rmse_P,rmse_q,best_epoch
ecbit_full_heldout_butcher_ridge_long_s42,ecbit,full,long,,0.4,42,experiments/results/metrics/round3/ecbit_full_heldout_butcher_ridge_long_s42/result.json,0.30585795640945435,0.3998563587665558,0.25893548130989075,0.45692938566207886,0.6256735324859619,0.058455757796764374,0.12929564714431763,0.3406221866607666,0.5627025961875916,0.8442942500114441,0.07476099580526352,0.17690175771713257,48
ecbit_full_heldout_mount_sidley_long_s42,ecbit,full,long,,0.4,42,experiments/results/metrics/round3/ecbit_full_heldout_mount_sidley_long_s42/result.json,0.38919952511787415,0.536470353603363,0.3037319481372833,0.6951385736465454,0.5358662605285645,0.10693477094173431,0.30432602763175964,0.3796272277832031,0.8898716568946838,0.8764982223510742,0.12650634348392487,0.40984848141670227,48
ecbit_full_heldout_nico_long_s42,ecbit,full,long,,0.4,42,experiments/results/metrics/round3/ecbit_full_heldout_nico_long_s42/result.json,0.20337025821208954,0.24520662426948547,0.18156199157238007,0.47564631700515747,0.233024001121521,0.07546816766262054,0.05115086957812309,0.23482158780097961,0.5357352495193481,0.29582491517066956,0.09148959070444107,0.06816179305315018,48
ecbit_full_heldout_sabrina_long_s42,ecbit,full,long,,0.4,42,experiments/results/metrics/round3/ecbit_full_heldout_sabrina_long_s42/result.json,0.2582681477069855,0.34358489513397217,0.2025342434644699,0.340771347284317,0.4818326532840729,0.05251409858465195,0.21368837356567383,0.27504196763038635,0.43791717290878296,0.6463795304298401,0.0658201053738594,0.29276585578918457,48
ecbit_full_heldout_butcher_ridge_long_s43,ecbit,full,long,,0.4,43,experiments/results/metrics/round3/ecbit_full_heldout_butcher_ridge_long_s43/result.json,0.31076592206954956,0.4071895480155945,0.26227542757987976,0.4854142367839813,0.6227774620056152,0.05716946721076965,0.12619294226169586,0.3421798348426819,0.5911760926246643,0.8582033514976501,0.0731930136680603,0.17119546234607697,45
ecbit_full_heldout_mount_sidley_long_s43,ecbit,full,long,,0.4,43,experiments/results/metrics/round3/ecbit_full_heldout_mount_sidley_long_s43/result.json,0.38751906156539917,0.5302306413650513,0.3433351516723633,0.6455375552177429,0.5175930857658386,0.11912708729505539,0.3120025098323822,0.41947078704833984,0.8112221956253052,0.861971914768219,0.14132221043109894,0.41716596484184265,45
ecbit_full_heldout_nico_long_s43,ecbit,full,long,,0.4,43,experiments/results/metrics/round3/ecbit_full_heldout_nico_long_s43/result.json,0.202484130859375,0.24455738067626953,0.1774931102991104,0.48482468724250793,0.2191656231880188,0.07571389526128769,0.05522328242659569,0.23158180713653564,0.5460348725318909,0.27884671092033386,0.09216681122779846,0.07415677607059479,45
ecbit_full_heldout_sabrina_long_s43,ecbit,full,long,,0.4,43,experiments/results/metrics/round3/ecbit_full_heldout_sabrina_long_s43/result.json,0.2526756227016449,0.33278918266296387,0.19725438952445984,0.35043245553970337,0.45634275674819946,0.04934832081198692,0.21000026166439056,0.26621773838996887,0.4382579028606415,0.6083139777183533,0.06319659948348999,0.28795960545539856,45
ecbit_full_heldout_butcher_ridge_long_s44,ecbit,full,long,,0.4,44,experiments/results/metrics/round3/ecbit_full_heldout_butcher_ridge_long_s44/result.json,0.2967053949832916,0.38950368762016296,0.25133880972862244,0.4387216567993164,0.5940474271774292,0.0729248896241188,0.12649425864219666,0.3198438286781311,0.551318883895874,0.8109250664710999,0.09003368020057678,0.17539706826210022,45
ecbit_full_heldout_mount_sidley_long_s44,ecbit,full,long,,0.4,44,experiments/results/metrics/round3/ecbit_full_heldout_mount_sidley_long_s44/result.json,0.37682852149009705,0.514697790145874,0.31317177414894104,0.6753769516944885,0.5222367644309998,0.0704660564661026,0.30289116501808167,0.3918094038963318,0.8580949306488037,0.8341733813285828,0.08766894787549973,0.40174221992492676,45
ecbit_full_heldout_nico_long_s44,ecbit,full,long,,0.4,44,experiments/results/metrics/round3/ecbit_full_heldout_nico_long_s44/result.json,0.19966092705726624,0.2441350519657135,0.18036296963691711,0.42400792241096497,0.23746980726718903,0.09956459701061249,0.0568992905318737,0.23957937955856323,0.48855406045913696,0.3008752763271332,0.11511360108852386,0.07655290514230728,45
ecbit_full_heldout_sabrina_long_s44,ecbit,full,long,,0.4,44,experiments/results/metrics/round3/ecbit_full_heldout_sabrina_long_s44/result.json,0.2655807435512543,0.3476753830909729,0.19323435425758362,0.36979910731315613,0.48383480310440063,0.05265303701162338,0.22838245332241058,0.2607031762599945,0.4595756530761719,0.6395742893218994,0.06765148043632507,0.31087228655815125,45
ecbit_full_heldout_butcher_ridge_medium_s42,ecbit,full,medium,,0.4,42,experiments/results/metrics/round3/ecbit_full_heldout_butcher_ridge_medium_s42/result.json,0.29322510957717896,0.3770903944969177,0.24753324687480927,0.4249371588230133,0.594238817691803,0.07438874244689941,0.12502741813659668,0.31759652495384216,0.5273234844207764,0.7825260162353516,0.09033522009849548,0.1676705777645111,45
ecbit_full_heldout_mount_sidley_medium_s42,ecbit,full,medium,,0.4,42,experiments/results/metrics/round3/ecbit_full_heldout_mount_sidley_medium_s42/result.json,0.34539300203323364,0.4701041579246521,0.28082799911499023,0.5903369784355164,0.5293810367584229,0.057771891355514526,0.26864710450172424,0.3505251109600067,0.7327629923820496,0.8166490197181702,0.0728864073753357,0.3776971995830536,45
ecbit_full_heldout_nico_medium_s42,ecbit,full,medium,,0.4,42,experiments/results/metrics/round3/ecbit_full_heldout_nico_medium_s42/result.json,0.18089225888252258,0.224105566740036,0.17584040760993958,0.2938593626022339,0.22757336497306824,0.14871880412101746,0.058469295501708984,0.2314498871564865,0.3561345636844635,0.2906489372253418,0.16630779206752777,0.07598671317100525,45
ecbit_full_heldout_sabrina_medium_s42,ecbit,full,medium,,0.4,42,experiments/results/metrics/round3/ecbit_full_heldout_sabrina_medium_s42/result.json,0.24443313479423523,0.3256286382675171,0.1918494999408722,0.2882973849773407,0.4586823582649231,0.05210575461387634,0.2312307357788086,0.25724613666534424,0.37070873379707336,0.6172829270362854,0.0655294805765152,0.31737589836120605,45
ecbit_full_heldout_butcher_ridge_medium_s43,ecbit,full,medium,,0.4,43,experiments/results/metrics/round3/ecbit_full_heldout_butcher_ridge_medium_s43/result.json,0.2965766191482544,0.38647907972335815,0.25068458914756775,0.43049225211143494,0.6086252927780151,0.0666721984744072,0.12640874087810516,0.32015371322631836,0.5393033027648926,0.8106045126914978,0.08967109024524689,0.1726626753807068,45
ecbit_full_heldout_mount_sidley_medium_s43,ecbit,full,medium,,0.4,43,experiments/results/metrics/round3/ecbit_full_heldout_mount_sidley_medium_s43/result.json,0.35438671708106995,0.48447927832603455,0.29919329285621643,0.5951483249664307,0.5070558786392212,0.08657783269882202,0.2839581370353699,0.37318700551986694,0.7389025092124939,0.8169429898262024,0.10567406564950943,0.38768988847732544,45
ecbit_full_heldout_nico_medium_s43,ecbit,full,medium,,0.4,43,experiments/results/metrics/round3/ecbit_full_heldout_nico_medium_s43/result.json,0.18148569762706757,0.2238689363002777,0.17815758287906647,0.3781374990940094,0.2104312628507614,0.08243492245674133,0.0582672543823719,0.23553034663200378,0.4365053176879883,0.26870837807655334,0.1021544337272644,0.07644621282815933,45
ecbit_full_heldout_sabrina_medium_s43,ecbit,full,medium,,0.4,43,experiments/results/metrics/round3/ecbit_full_heldout_sabrina_medium_s43/result.json,0.24174901843070984,0.32041341066360474,0.19704173505306244,0.30675801634788513,0.4251788556575775,0.05478530749678612,0.22498123347759247,0.2623233497142792,0.39276057481765747,0.5657321214675903,0.06903936713933945,0.31221166253089905,45
ecbit_full_heldout_butcher_ridge_medium_s44,ecbit,full,medium,,0.4,44,experiments/results/metrics/round3/ecbit_full_heldout_butcher_ridge_medium_s44/result.json,0.286163866519928,0.36993005871772766,0.24336805939674377,0.4129692018032074,0.5836865305900574,0.06735503673553467,0.12344064563512802,0.30718347430229187,0.5185698866844177,0.7725471258163452,0.08585511893033981,0.1654946357011795,45
